UNITID,PREDDEG,CURROPER,TUITIONFEE_IN,EARN_2011,GRAD_DEBT_MDN,COMPL_RPY_3YR_RT,MD_INC_RPY_5YR_RT
367875,1,1,13932.234,16900,17105,0.62,0.697
367884,3,1,12740,29100,27607.5,0.62,0.632478632
367909,1,0,15156,19100,10736,0.62,0.342987805
367936,3,1,13663,33800,14323,0.739811912,0.736035049
367954,4,1,13932.234,26997,17105,0.62,0.697
367972,1,1,13932.234,37100,9500,0.62,0.697
367981,1,1,13932.234,15200,9500,0.62037037,0.697
368036,1,1,13932.234,16700,17105,0.62,0.697
368230,1,1,13932.234,12300,9083,0.62,0.701754386
368364,1,1,13932.234,32100,17105,0.62,0.697
368407,1,1,13932.234,29500,16005,0.62,0.697
368443,2,1,18000,19600,23658,0.62,0.461377871
368452,2,1,15400,20400,29500,0.62,0.666666667
368540,1,1,13932.234,13700,9000,0.606060606,0.697
368601,2,1,18048,30300,25833.5,0.561858455,0.540756526
368629,1,1,13932.234,25500,9498,0.651920966,0.680314961
368647,1,1,13932.234,26997,17105,0.62,0.697
368771,1,1,13932.234,17400,9500,0.615763547,0.697
368780,1,1,13932.234,16700,6867,0.751295337,0.697
368805,1,0,14328,23600,9500,0.371002593,0.47112462
368832,1,1,13932.234,12200,17105,0.62,0.697
368911,1,1,2284,17100,7948,0.62,0.697
369002,4,1,13932.234,26997,17105,0.62,0.697
369084,2,1,19344,30300,25833.5,0.561858455,0.540756526
369109,1,1,13932.234,25100,7056.5,0.58,0.697
369400,1,1,13932.234,30200,18481,0.678308578,0.714831539
369419,1,1,2904,26700,17105,0.48255814,0.697
369446,1,1,13932.234,14200,17105,0.62,0.697
369455,2,1,13932.234,38000,17105,0.62,0.697
369516,2,1,14416,19100,24166,0.62,0.697
369659,4,1,13932.234,26997,17105,0.62,0.697
369668,1,1,13932.234,26997,8601,0.62,0.697
369686,1,1,13932.234,17000,17105,0.62,0.697
369783,1,1,13932.234,21100,6333,0.62,0.439834025
369792,1,1,13932.234,26997,17105,0.62,0.697
369817,4,0,13932.234,37200,23950,0.62,0.950342466
369862,2,1,11964,20900,19811,0.67510917,0.636528029
369905,2,1,16565,20900,24260.5,0.482359427,0.446808511
369950,1,1,13932.234,26997,5481,0.509727626,0.697
371034,1,1,13932.234,26997,17105,0.62,0.697
371052,1,1,17255,17100,11692,0.62,0.697
371140,1,0,13932.234,26997,12926,0.62,0.697
371265,1,0,13932.234,20100,9500,0.265725903,0.697
371690,1,1,13932.234,26997,17105,0.62,0.697
371760,2,0,13620,20900,11250,0.651348651,0.646017699
371779,2,0,13620,27200,11250,0.651348651,0.646017699
371830,1,1,13932.234,13200,12032.5,0.62,0.697
371928,1,1,13932.234,37900,12416,0.810810811,0.697
371964,1,1,13932.234,25400,8023,0.47844523,0.554809843
371982,1,0,13896,24800,9500,0.449871465,0.550660793
372000,1,1,13932.234,26997,17105,0.62,0.697
372028,1,1,13932.234,22600,7818,0.703656999,0.697
372037,1,0,14076,23600,9500,0.371002593,0.47112462
372073,2,1,13932.234,22200,20000,0.533596838,0.697
372082,1,1,13932.234,13300,17105,0.62,0.697
372213,3,1,10188,38200,35500,0.672000517,0.570301058
372222,3,1,11275,38200,35500,0.672000517,0.570301058
372240,1,1,13932.234,13200,17105,0.62,0.697
372329,2,1,11700,21200,18335,0.62,0.651612903
372356,1,1,13932.234,24400,13778.5,0.696428571,0.697
372462,1,1,13932.234,13800,5500,0.602209945,0.697
372578,2,1,18048,30300,25833.5,0.561858455,0.540756526
372718,1,1,13932.234,16600,6333,0.569444444,0.697
372772,2,1,13932.234,19600,16435.5,0.417085427,0.697
372921,1,1,13605,23200,12868,0.519553073,0.514629948
372958,2,1,16950,16800,9500,0.481001341,0.697
373058,1,1,12839,20300,22155,0.378117458,0.697
373085,2,1,12114,25500,21599,0.507826087,0.595174263
373216,1,0,13932.234,19600,13833,0.715127701,0.713567839
373340,1,0,13932.234,17800,9833,0.719298246,0.697
373526,1,1,13932.234,30100,6333,0.531380753,0.697
373605,1,1,13932.234,26997,9833,0.62,0.697
373678,1,1,13932.234,15800,17105,0.62,0.697
373696,1,1,13932.234,15500,7300,0.5,0.697
373711,1,1,13932.234,26997,9500,0.62,0.697
373784,1,1,13932.234,28500,6976,0.281058282,0.697
373827,3,0,14104,24700,27000,0.62,0.697
373890,1,0,13932.234,19800,9500,0.442889138,0.483116883
374024,4,1,13932.234,26997,17105,0.62,0.697
374112,1,0,13932.234,26997,17105,0.62,0.697
374316,1,1,13932.234,15400,17105,0.62,0.697
374440,1,1,13932.234,26997,17105,0.62,0.697
374574,1,1,13932.234,21700,9504,0.455929487,0.493895671
374592,1,1,13932.234,33200,5500,0.62,0.697
374875,1,1,13932.234,22000,9500,0.461956522,0.697
374927,1,1,13932.234,17700,8700,0.622222222,0.697
374972,2,1,16565,20900,24260.5,0.482359427,0.446808511
375106,1,1,13932.234,31000,6365,0.62,0.697
375230,3,1,8000,11700,17105,0.62,0.697
375300,1,1,13932.234,18800,9500,0.62,0.556179775
375319,1,1,13932.234,18800,9500,0.62,0.556179775
375373,1,1,13932.234,27500,9500,0.727848101,0.697
375407,1,1,13932.234,26997,6334,0.701754386,0.697
375416,1,1,15995,17400,9500,0.481001341,0.697
375489,2,1,12114,25500,21599,0.507826087,0.595174263
375540,1,1,13932.234,13600,10000,0.529411765,0.697
375568,1,1,5645,26997,17105,0.62,0.697
375647,1,1,13932.234,13500,12750,0.62,0.697
375656,1,1,13932.234,26997,17105,0.62,0.697
375683,1,1,13932.234,28400,17105,0.62,0.697
375692,1,1,13932.234,19100,17105,0.62,0.697
375708,1,1,13932.234,19100,17105,0.62,0.697
375717,1,1,13932.234,19100,17105,0.62,0.697
375726,1,1,13932.234,19100,17105,0.62,0.697
375735,1,1,13932.234,19100,17105,0.62,0.697
375744,1,1,13932.234,19100,17105,0.62,0.697
375753,1,1,13932.234,19100,17105,0.62,0.697
375762,1,1,13932.234,19100,17105,0.62,0.697
375841,1,1,13050,24200,15042,0.62,0.540952381
375939,1,1,13932.234,18500,9629,0.631355932,0.697
375966,1,1,13932.234,46700,10050,0.62,0.697
375984,1,1,13932.234,13600,9833,0.534552846,0.641975309
376136,2,0,13932.234,20600,20000,0.62,0.65448505
376224,2,1,6321,15400,2550,0.518584071,0.697
376242,1,1,13932.234,13500,17105,0.62,0.697
376288,1,1,13932.234,26997,17105,0.62,0.697
376321,1,1,6560,16600,17105,0.62,0.697
376330,1,1,9314,11900,17105,0.62,0.697
376385,1,1,13932.234,13500,17105,0.62,0.697
376446,1,1,13932.234,14400,7600,0.62,0.697
376631,1,1,13932.234,26997,17105,0.62,0.697
376668,1,1,13932.234,14800,9833,0.62,0.697
376677,1,1,13932.234,14200,7917,0.62,0.697
376695,2,1,4905,26997,17105,0.62,0.697
376987,1,0,13932.234,15400,7716,0.62,0.697
377069,2,1,18048,30300,25833.5,0.561858455,0.540756526
377111,1,1,16380,20500,9500,0.481001341,0.697
377193,1,1,13932.234,15300,6071.5,0.62,0.697
377218,1,1,13932.234,38800,14000,0.62,0.697
377272,1,1,13932.234,26997,17105,0.62,0.697
377281,1,1,13932.234,13000,17105,0.62,0.697
377315,1,1,13932.234,12000,17105,0.62,0.697
377342,1,1,13932.234,20300,11875,0.634615385,0.697
377449,2,1,14847,18400,22250,0.62,0.279132791
377458,1,1,15027,18400,22250,0.62,0.279132791
377485,1,1,13932.234,26997,17105,0.62,0.697
377546,3,1,19000,26997,45000,0.62,0.697
377555,3,1,11911,41300,16326,0.62,0.950664137
377564,3,1,11902,41300,16326,0.62,0.950664137
377643,1,0,13932.234,11000,17105,0.62,0.697
377652,1,1,14258,17700,9500,0.62,0.697
377661,1,1,13932.234,21000,9500,0.62,0.697
377670,1,1,13932.234,26997,9500,0.62,0.697
377722,1,1,13932.234,22800,9500,0.62,0.697
377759,1,1,13932.234,21900,6528,0.62,0.697
378105,1,1,13932.234,24200,6278,0.731958763,0.697
378406,2,1,18048,30300,25833.5,0.561858455,0.540756526
378576,1,1,8088,26997,17250,0.62,0.697
378886,1,1,13932.234,15700,9500,0.343283582,0.697
378956,1,1,13932.234,41000,22778,0.661616162,0.697
379029,1,0,14585,25800,9500,0.491485888,0.590448625
379135,1,1,13932.234,13700,4475,0.62,0.697
379621,1,1,13932.234,29700,5500,0.62,0.697
379746,1,1,13932.234,26997,17105,0.62,0.697
379782,2,1,13932.234,34900,12500,0.740331492,0.697
380067,1,1,13932.234,15300,17105,0.62,0.697
380094,1,1,15995,20500,9500,0.481001341,0.697
380359,2,1,3040,19600,17105,0.62,0.697
380368,2,1,5257,24200,14575,0.62,0.697
380377,2,1,4155,20400,17105,0.62,0.697
380401,1,1,13932.234,12100,11834,0.887640449,0.8
380438,2,1,16443,20900,20000,0.62,0.697
380456,1,1,13932.234,19500,11000,0.696836555,0.744125326
380465,3,1,11218,38200,35500,0.672000517,0.570301058
380474,1,1,13932.234,20100,8607,0.671346292,0.659052453
381255,1,1,13932.234,17800,5450,0.375309406,0.590452261
381282,1,1,13932.234,17800,5450,0.375309406,0.590452261
381325,1,1,13932.234,17800,5450,0.375309406,0.590452261
381334,1,0,13932.234,17800,5450,0.375309406,0.590452261
381352,4,1,13932.234,26997,17105,0.62,0.697
381361,1,1,13932.234,26997,9500,0.62,0.697
381370,1,1,13932.234,17200,6333,0.652941176,0.611650485
381404,1,1,13932.234,17600,8982,0.544554455,0.553191489
381459,4,1,13932.234,26997,17105,0.62,0.697
381486,1,1,13932.234,11400,17105,0.62,0.697
381529,1,1,3794,24100,17105,0.62,0.697
381617,2,1,8100,21800,24314.5,0.62,0.62573179
381635,1,0,13932.234,16700,9833,0.534552846,0.641975309
381644,1,0,13932.234,20800,8688.5,0.62,0.697
381699,1,1,13932.234,15000,8222.5,0.62,0.697
381705,1,1,13932.234,15000,8222.5,0.62,0.697
381732,1,1,13200,18700,16378.5,0.849740933,0.697
381741,1,0,13932.234,22600,17105,0.654618474,0.697
381750,1,0,13932.234,19100,9083,0.62,0.701754386
381787,3,1,13619,27100,38747.5,0.592614302,0.553275976
381866,1,1,13932.234,26997,17105,0.62,0.697
381909,2,1,18048,30300,25833.5,0.561858455,0.540756526
381945,1,1,13932.234,16700,6867,0.751295337,0.697
382063,3,1,6640,38200,35500,0.672000517,0.570301058
382258,1,1,13932.234,26800,17105,0.62,0.697
382267,1,1,13932.234,15600,6333,0.696969697,0.697
382276,1,1,13932.234,18000,9449,0.255039439,0.697
382416,1,1,13932.234,53100,5500,0.62,0.697
382461,1,1,13932.234,15000,17105,0.62,0.697
382504,2,1,14280,22900,11849,0.688622754,0.697
382771,1,1,9900,19000,22091,0.523429711,0.486658196
382780,1,1,13932.234,14000,9303.5,0.62,0.697
382896,1,1,13932.234,19400,9413,0.386887608,0.466367713
382902,1,1,13932.234,13000,3500,0.661971831,0.697
382911,1,1,2222,25200,7632.5,0.62,0.67804878
382957,1,1,13815,21300,10666.5,0.62,0.697
383020,3,1,13932.234,26997,17273.5,0.62,0.697
383084,1,1,13932.234,21200,17105,0.62,0.697
383163,1,1,13932.234,12600,7150,0.767716535,0.697
383172,1,1,13932.234,26997,17105,0.62,0.697
383190,2,1,2678,20700,8000,0.62,0.697
383251,1,1,13932.234,14200,14144,0.62,0.697
383279,1,1,13932.234,13800,7846,0.65,0.697
383297,1,1,13932.234,16500,7670,0.728937729,0.594202899
383312,1,1,13932.234,25200,17105,0.62,0.697
383330,1,1,13932.234,23000,9500,0.62,0.697
383367,1,1,13932.234,24900,9500,0.75,0.697
383400,1,1,13932.234,26997,22051.5,0.62,0.697
383464,1,1,13932.234,17000,17105,0.62,0.697
383507,1,1,6300,26997,17105,0.62,0.697
383525,1,1,13932.234,30800,9500,0.62,0.697
383765,1,1,13932.234,14300,9522,0.550161812,0.585774059
383792,1,1,13932.234,15300,17105,0.62,0.697
383899,1,1,13932.234,25400,9905,0.485778443,0.697
383950,2,1,15980,17200,23166.5,0.62,0.512437811
383996,1,1,1012,23500,16166,0.62,0.716517857
384209,1,0,14257,21900,10976,0.525322284,0.553030303
384254,3,1,31496,26997,24500,0.62,0.697
384306,4,1,13932.234,26997,17105,0.62,0.697
384333,2,1,1974,27000,6136.5,0.714912281,0.697
384342,2,1,4170,21100,7924.5,0.62,0.697
384412,3,1,13434,42000,30500,0.62,0.490566038
384421,3,1,10900,26997,17105,0.62,0.697
385008,1,1,15281,24700,9500,0.472163495,0.524627721
385132,1,1,13932.234,11200,10000,0.5,0.697
385503,2,1,26387,18300,16200,0.608374384,0.697
385549,1,1,13932.234,15200,14252,0.361085973,0.697
385619,3,1,15400,34700,44974,0.62,0.695652174
386153,1,1,8135,15900,17105,0.62,0.697
386472,2,1,12020,29300,22822,0.686295503,0.708928571
387660,1,1,14500,26997,17105,0.62,0.697
387819,1,1,13932.234,26997,17105,0.62,0.697
387925,1,1,13932.234,21100,8107,0.622764228,0.68358209
388043,2,1,11442,21000,27588,0.62,0.697
388520,3,1,9801,33500,16000,0.62,0.697
388663,1,1,13932.234,13900,17105,0.62,0.697
389727,2,1,13240,20400,19000,0.361916204,0.452173913
389860,1,1,13932.234,25700,6861,0.621301775,0.697
390701,2,1,14436,20500,27500,0.62,0.367139959
390905,1,1,13932.234,26997,7000,0.62,0.697
391005,1,1,13932.234,26997,6333,0.62,0.697
391333,1,0,13932.234,36300,9500,0.62,0.697
391546,1,1,13932.234,13900,4564,0.7,0.697
391564,1,1,13932.234,23100,8758,0.560251484,0.567407407
391582,1,0,13932.234,25300,11250,0.45491491,0.697
391759,1,1,13932.234,11500,17105,0.62,0.697
391810,1,0,13932.234,12900,17105,0.62,0.697
392257,1,1,13932.234,23400,9500,0.498459168,0.522267206
392354,1,1,7000,26997,17105,0.62,0.697
392415,1,1,13932.234,23300,9500,0.453518679,0.525179856
392798,1,1,13932.234,13500,7500,0.602941176,0.697
392840,3,1,19710,24700,31125,0.855555556,0.697
393180,1,1,13932.234,26997,2964,0.62,0.697
393524,1,1,13932.234,13000,17105,0.62,0.697
393649,1,1,13932.234,26997,9500,0.403940887,0.697
393861,1,1,13932.234,11000,17105,0.62,0.697
393977,1,1,13932.234,26997,7851,0.62,0.697
395362,2,1,1105,21800,20091,0.62,0.697
395690,1,1,13932.234,17000,6500,0.62,0.697
397270,1,0,13932.234,26997,17105,0.62,0.697
397942,1,1,13932.234,20900,9500,0.365079365,0.697
398130,3,1,13361,31900,47869.5,0.62,0.697
398574,1,0,13932.234,23600,9500,0.371002593,0.47112462
399212,1,1,1142,28400,5069.5,0.62,0.697
399869,1,1,17130,25200,9500,0.794117647,0.697
399911,3,1,29144,26997,19000,0.62,0.697
400080,1,1,13932.234,27600,11638,0.456901408,0.568445476
400187,1,1,13932.234,11500,17105,0.62,0.697
401223,1,1,4900,26997,17105,0.62,0.697
401250,4,1,13932.234,26997,17105,0.62,0.697
401339,1,1,13932.234,26997,7389,0.62,0.697
401481,1,1,13932.234,13500,3500,0.62,0.697
402563,1,1,13932.234,19300,4916,0.62,0.697
402615,3,1,13932.234,31200,35500,0.613914564,0.569376181
402776,3,1,34541,23900,50437,0.62,0.712871287
402800,1,1,13932.234,13700,5546.5,0.775147929,0.697
402828,4,1,13932.234,42900,27800,0.62,0.847457627
403414,1,1,13932.234,16300,8552.5,0.62,0.697
403469,1,1,2954,19600,4813,0.62,0.697
403478,2,1,2954,20900,4145.5,0.62,0.697
403487,1,1,2954,22500,3500,0.62,0.697
404037,1,1,13932.234,26997,17105,0.62,0.697
404055,1,1,13932.234,17700,9500,0.290598291,0.384297521
404073,2,1,8100,21800,24314.5,0.62,0.62573179
404082,2,1,8100,21800,24314.5,0.62,0.62573179
404222,4,0,13932.234,15600,8500,0.62,0.548511577
404338,3,1,21540,26997,26300,0.62,0.697
404365,1,1,12574,22300,23116,0.62,0.47150838
404374,2,1,12467,22300,23116,0.62,0.47150838
404383,1,1,12692,22300,23116,0.62,0.47150838
404426,2,1,2760,23200,13622.5,0.62,0.697
404499,1,1,15209,24700,9500,0.472163495,0.524627721
404505,1,1,15252,25800,9500,0.491485888,0.590448625
404514,1,1,15118,29900,9500,0.543852459,0.6
404648,2,1,8100,21800,24314.5,0.62,0.62573179
404684,1,1,13932.234,13000,17105,0.62,0.697
404718,1,1,13932.234,15200,5484.5,0.62,0.697
404806,2,1,6390,19300,17105,0.62,0.697
404912,1,1,13932.234,25500,9498,0.651920966,0.680314961
404921,1,0,13932.234,20200,12285,0.57806913,0.697
404994,2,1,12268,19500,13895,0.62,0.441326531
405012,1,1,13932.234,20900,8144,0.770833333,0.697
405021,1,1,13932.234,21600,9900,0.846153846,0.697
405058,3,1,9000,26997,17105,0.62,0.697
405076,1,1,13932.234,16700,9498,0.387732749,0.697
405748,1,1,13932.234,19100,17105,0.62,0.697
405854,3,1,10900,12500,17105,0.62,0.697
405872,2,1,3302,25700,5980,0.62,0.697
405979,3,1,11307,38200,35500,0.672000517,0.570301058
405988,3,1,10240,38200,35500,0.672000517,0.570301058
405997,3,1,10240,38200,35500,0.672000517,0.570301058
406006,3,1,11308,38200,35500,0.672000517,0.570301058
406015,3,0,11320,38200,35500,0.672000517,0.570301058
406024,2,1,13932.234,39600,20890,0.708286039,0.667910448
406033,1,1,13932.234,39600,20890,0.708286039,0.667910448
406051,1,0,13932.234,13900,8626.5,0.62,0.697
406149,1,1,13932.234,20500,7705,0.62,0.697
406194,3,1,14684,24400,36833,0.62,0.480412371
406200,1,1,12700,14600,25250,0.62,0.697
406219,2,0,18000,16600,23563,0.62,0.436123348
406325,1,1,13932.234,25600,9500,0.689922481,0.697
406361,1,1,13932.234,30200,17105,0.62,0.697
406413,1,1,13932.234,18700,9500,0.552083333,0.697
406422,1,1,13932.234,34100,9500,0.62,0.697
406486,1,1,13932.234,17800,8233,0.777777778,0.697
406495,1,1,13932.234,36600,9500,0.62,0.765957447
406547,2,1,15840,25400,26300,0.62,0.51980198
407054,1,1,13932.234,27800,7600,0.81120332,0.843434343
407063,2,1,18048,30300,25833.5,0.561858455,0.540756526
407090,1,1,13932.234,20700,7917,0.793478261,0.697
407142,1,1,13932.234,9600,7100.5,0.62,0.697
407151,1,1,13932.234,13300,9833,0.747126437,0.697
407179,1,1,13932.234,16000,8167,0.642642643,0.74
407285,2,1,14040,27600,31061.5,0.794117647,0.728134111
407319,2,1,18048,30300,25833.5,0.561858455,0.540756526
407328,1,1,11150,29300,22822,0.686295503,0.708928571
407355,1,1,13932.234,20700,12000,0.9140625,0.697
407391,1,1,13932.234,17000,9278.5,0.644171779,0.697
407407,1,1,13932.234,22300,7722,0.62,0.697
407425,1,1,13932.234,23700,6333,0.62,0.697
407434,1,1,13932.234,16600,7100,0.817073171,0.697
407452,1,1,13932.234,26997,17105,0.62,0.697
407461,1,1,13932.234,27200,9301,0.675,0.697
407470,1,1,13932.234,20100,12425,0.62,0.697
407489,1,1,13932.234,26997,6000,0.62,0.697
407504,1,0,13932.234,33100,11075,0.62,0.697
407513,1,1,13932.234,31700,6817,0.62,0.697
407522,1,1,13932.234,26997,17105,0.62,0.697
407568,1,1,13932.234,26997,6979,0.62,0.697
407577,1,1,13932.234,21400,7600,0.62,0.697
407595,1,1,13932.234,24500,8233,0.720496894,0.697
407601,1,1,13932.234,16600,17105,0.62,0.697
407629,4,1,13932.234,26997,17105,0.62,0.697
407683,1,1,13932.234,14100,6055,0.521126761,0.697
407708,1,1,13932.234,21800,11228,0.720689655,0.697
407726,1,0,13932.234,15800,9522,0.550161812,0.585774059
407735,1,1,13932.234,16900,11096,0.41025641,0.697
407832,1,1,13932.234,26997,6333,0.62,0.697
408039,2,1,12114,25500,21599,0.507826087,0.595174263
408066,1,1,13932.234,14400,16413.5,0.675324675,0.697
408163,1,1,13932.234,26997,14167,0.62,0.697
408312,1,1,13932.234,18600,9500,0.62,0.697
408385,1,1,13932.234,16700,9498,0.387732749,0.697
408394,2,0,5004,29300,13000,0.62,0.697
408844,2,1,13250,20100,25766,0.581947743,0.591194969
408862,1,1,13932.234,14600,15207,0.62,0.697
409032,1,1,13932.234,12600,17105,0.62,0.697
409069,2,1,18048,30300,25833.5,0.561858455,0.540756526
409120,1,1,13932.234,21700,7600,0.540540541,0.697
409166,1,0,13932.234,10700,9500,0.511904762,0.697
409193,1,1,13932.234,17200,17105,0.62,0.697
409254,4,1,13932.234,26997,17105,0.62,0.697
409315,2,1,3246,22000,17105,0.62,0.697
409537,1,1,13932.234,26997,9500,0.62,0.697
409591,1,1,13932.234,16000,17105,0.62,0.697
409616,4,1,13932.234,36500,27000,0.62,0.906818182
409670,1,0,15552,19900,9500,0.312181303,0.379928315
409698,3,1,5963,29700,17750,0.62,0.697
409829,1,0,13932.234,20800,19012,0.62,0.506602641
409838,2,0,13932.234,31200,35500,0.613914564,0.569376181
409874,2,0,13620,26800,11250,0.651348651,0.646017699
410070,2,1,13932.234,19300,15333,0.62,0.541666667
410256,1,1,13932.234,26997,17105,0.62,0.697
410283,2,1,13986,25500,21599,0.507826087,0.595174263
410496,2,1,16565,20900,24260.5,0.482359427,0.446808511
410502,3,1,18748,33800,14323,0.739811912,0.736035049
410520,1,1,12460,26700,22110,0.62,0.697
410539,2,0,12007,21900,10976,0.525322284,0.553030303
410788,1,1,13932.234,25900,19289.5,0.62,0.697
410797,1,1,13932.234,21200,9500,0.543814433,0.663101604
410964,1,1,13932.234,26997,17105,0.62,0.697
411055,1,0,13932.234,23500,9500,0.243713733,0.697
411374,1,0,13932.234,16400,9182,0.443243243,0.697
411684,1,1,13932.234,47200,15680,0.895348837,0.871794872
411754,1,1,13932.234,26997,17105,0.62,0.697
412003,2,1,13932.234,20400,15312,0.684210526,0.697
412173,2,1,13932.234,30100,10877,0.62,0.697
412535,1,1,13932.234,26997,17105,0.62,0.697
412544,1,1,13932.234,16200,17105,0.62,0.697
412599,1,1,15995,16800,9500,0.481001341,0.697
413176,1,1,13932.234,26997,17105,0.62,0.697
413343,1,1,13932.234,16900,5500,0.62,0.697
413413,3,1,12348,50000,33730,0.805714286,0.708150745
413617,1,1,6170,15400,17105,0.62,0.697
413635,1,0,15537,23600,14024,0.582907729,0.585674157
413644,4,0,13932.234,26997,17105,0.62,0.697
413680,1,1,13932.234,36400,23861,0.688046647,0.697
413778,1,1,13932.234,20500,13199.5,0.542222222,0.491071429
413802,1,1,13932.234,26997,17105,0.62,0.697
413820,1,1,13932.234,26997,17105,0.62,0.697
413839,2,1,18048,30300,25833.5,0.561858455,0.540756526
413848,2,1,18048,30300,25833.5,0.561858455,0.540756526
413857,2,1,18048,30300,25833.5,0.561858455,0.540756526
413866,2,1,18048,30300,25833.5,0.561858455,0.540756526
413884,2,1,18048,30300,25833.5,0.561858455,0.540756526
413945,1,1,13932.234,13100,9833,0.62,0.697
413972,1,1,13932.234,19200,5500,0.686440678,0.697
414054,1,1,13932.234,26997,11818,0.62,0.697
414063,1,1,13932.234,23400,5500,0.62,0.697
414124,1,1,13932.234,22100,8550,0.62,0.697
414160,2,1,8100,21800,24314.5,0.62,0.62573179
414452,1,1,13932.234,26997,17105,0.62,0.697
414461,1,1,8904,16300,4156,0.62,0.697
414489,1,1,13932.234,16600,17105,0.62,0.697
414531,2,1,18048,30600,27833,0.6275,0.614285714
414540,1,1,13932.234,19900,9500,0.62,0.697
414559,1,0,13932.234,26997,17105,0.62,0.697
414568,2,1,18048,30300,25833.5,0.561858455,0.540756526
414586,2,1,18048,30300,25833.5,0.561858455,0.540756526
414595,2,1,10848,26997,17250,0.62,0.697
414708,3,1,10800,21800,24314.5,0.62,0.62573179
414823,3,1,27456,29100,27000,0.62,0.770480929
414841,2,1,18048,30300,25833.5,0.561858455,0.540756526
414869,1,1,13932.234,26997,7307,0.75,0.697
414878,3,1,9840,33200,26063,0.62,0.819526627
414911,2,1,4460,24100,8133,0.62,0.697
414939,1,1,13932.234,26800,11542.5,0.675159236,0.645962733
414966,4,1,13932.234,26997,17105,0.62,0.697
415039,1,1,13932.234,16300,10029,0.62,0.697
415057,1,1,13932.234,38200,7389,0.731884058,0.697
415729,1,1,13932.234,26997,17105,0.62,0.697
415987,1,1,13932.234,23500,9500,0.525767226,0.527522936
416458,1,1,13932.234,27500,11943,0.75,0.697
416670,1,1,13932.234,14400,7621.5,0.475609756,0.697
416801,3,1,13932.234,68700,17105,0.62,0.697
